0.5     0.344577  0.00647109  
0.65    0.426161  0.00448867  
0.80    0.4369  0.00308177
0.95    0.424699  0.00166007
1.10    0.395614  0.00134209
1.25    0.357464  0.00125802
1.40    0.31649 0.000759293
1.55    0.281682   0.0006518
1.70    0.249725 0.000496489
1.85    0.221461 0.000592927
2.0     0.197322 0.000571909
