0.5     0.896027  0.00876215
0.65    0.531415  0.00936955
0.80    0.284677  0.00648838
0.95    0.170145  0.00380899
1.10    0.112011   0.0027463
1.25    0.0753407  0.00157291
1.40    0.058278  0.00116752
1.55    0.0459537  0.00107347
1.70    0.0384293 0.000909843
1.85    0.0302885  0.00107996
2.0     0.0280354 0.000908252
