0.5     0.326214  0.00683975
0.65    0.433614  0.00417999
0.80    0.444768  0.00248468
0.95    0.429941  0.00178651
1.10    0.398143  0.00106858
1.25    0.357879  0.00121775
1.40    0.316285  0.00076949
1.55    0.282248 0.000784069
1.70    0.248367 0.000662469
1.85    0.221282 0.000469585
2.0     0.197027 0.000517691
