1   1040.63    5868.07
1   1058.14    5985.6
1   1050.15    5911.61
1   1048.31    5926.93
1   1042.44    5896.2
1   1048.7    5934.35
1   1036.22    5849
1   1057.77    5993.4
1   1040.28    5856.58
1   1034.12    5823.12
1   1034.83    5855.79
2   923.553    5231.09
2   897.671    5061.03
2   904.089    5049.51
2   896.888    5049.99
2   904.197    5085.14
2   919.9    5194.27
2   933.221    5252.58
2   840.276    4667.07
2   911.486    5157.6
2   908.934    5124.24
2   902.378    5050.63
3   849.534    4871.74
3   796.889    4529.51
3   774.805    4417.14
3   785.468    4391.61
3   802.311    4590.71
3   781.313    4429.47
3   790.896    4434.11
3   823.816    4699.63
3   784.705    4476.92
3   810.259    4598.21
4   809.248    4631.05
3   714.909    4051.49
4   714.866    4075.01
4   680.111    3948.38
4   750.788    4303.15
4   698.132    3958.25
4   731.072    4222.06
4   685.927    3898.07
5   764.494    4395.9
5   668.412    3849.87
4   726.763    4143.62
5   670.378    3882.34
4   746.909    4282.76
5   638.237    3704.88
5   707.933    4106.85
5   608.986    3521.52
5   692.93    3928.96
4   781.967    4514.61
4   668.99    3840.87
6   628.245    3639.17
6   657.323    3817.62
6   600.479    3416.58
6   588.481    3382.42
6   640.368    3694.84
5   676.942    3912.81
6   692.117    3997.08
6   727.492    4214.05
5   682.39    3879.12
5   774.94    4480.66
7   615.999    3582.41
7   539.026    3099.01
7   634.439    3636.67
5   634.991    3666.07
7   545.881    3127.8
7   652.136    3755.14
7   604.91    3468.84
8   614.818    3572.46
6   618.839    3463.11
8   505.54    2890.86
7   692.106    3963.98
6   743.146    4251.49
6   614.806    3570.44
8   584.09    3343.43
6   631.666    3648.61
9   593.596    3402.96
8   493.532    2835.47
8   640.934    3722.9
9   481.86    2775.96
8   570.826    3318.68
7   601.924    3470.22
8   627.212    3552.92
7   534.223    3060.62
7   591.845    3369.43
10   556.358    3206.9
9   545.621    3157.74
7   709.516    4094.5
9   477.928    2779.2
10   461.253    2672.35
9   561.911    3246.8
8   579.859    3370.3
9   613.032    3500.55
9   570.559    3278.29
10   477.022    2771.94
10   530.677    3029.83
11   458.706    2667.78
8   515.815    2998.76
8   550.497    3196.76
11   530.326    3072.41
10   522.772    3007.9
8   684.099    3924.49
9   561.88    3222.6
10   559.447    3228.84
12   457.511    2657.63
9   508.741    2940.91
10   540.674    3104.58
12   516.965    2985.52
11   458.567    2619.71
11   489.575    2822.99
11   501.657    2911.23
9   642.695    3721.72
9   517.646    2933.75
10   529.096    3074.98
13   447.783    2582.3
12   419.995    2440.56
12   464.006    2686.06
10   625    3609.08
11   525.16    3045.66
11   544.143    3147.07
11   528.498    3073.13
10   495.905    2879.09
13   497.184    2878.27
10   467.681    2707.1
12   472.306    2685.31
12   521.281    3025.69
13   414.249    2394.87
14   435.781    2530.06
12   524.664    3041.32
13   457.753    2659.64
13   434.974    2508.57
11   491.702    2859.07
11   601.659    3479.46
14   480.327    2769.36
12   518.58    2972.21
13   506.839    2921.71
14   402.495    2340.53
11   459.818    2672.73
