# DISTANCE:     AVE_GOFR:        ERROR:
     1.14141     2.20925  0.00296768
     1.16706     1.97552  0.00405598
     1.19271     1.75738  0.00313856
     1.21836     1.55819  0.00359634
     1.24401     1.38675  0.00299228
     1.26966     1.24464  0.00266445
     1.29531     1.12507  0.00219434
     1.32096     1.02334  0.00243873
     1.34661    0.939156  0.00195044
     1.37226    0.869764  0.00215371
     1.39791    0.819864  0.00128976
     1.42355    0.774843   0.0015526
      1.4492    0.740327  0.00105901
     1.47485    0.711036   0.0013975
      1.5005    0.690754  0.00181255
     1.52615    0.677735   0.0014615
      1.5518    0.670772  0.00162756
     1.57745    0.670676  0.00156471
      1.6031    0.674116   0.0018405
     1.62875    0.684784  0.00140489
      1.6544    0.702049  0.00186876
     1.68005    0.724445  0.00211949
      1.7057    0.749088  0.00157289
     1.73135    0.778191  0.00180213
       1.757    0.814636   0.0020976
     1.78265    0.850924  0.00187599
      1.8083    0.893848  0.00149634
     1.83395    0.934556  0.00162347
      1.8596    0.975877  0.00215057
     1.88525     1.01901  0.00193461
      1.9109     1.05763  0.00172274
     1.93655      1.0948  0.00129195
      1.9622     1.13308  0.00182255
     1.98785     1.16256  0.00153233
      2.0135     1.18587  0.00196114
     2.03915     1.20409  0.00169135
      2.0648     1.21622  0.00180373
     2.09045     1.21675   0.0015352
      2.1161     1.21101  0.00150343
     2.14174      1.1941    0.002193
     2.16739     1.17527  0.00220647
     2.19304     1.15238  0.00162447
     2.21869     1.12437  0.00188749
     2.24434     1.09567  0.00198132
     2.26999     1.06801  0.00138988
     2.29564     1.03932  0.00111279
     2.32129     1.01378  0.00160949
     2.34694    0.988238  0.00136931
     2.37259    0.967198 0.000709398
     2.39824    0.947158  0.00135752
     2.42389    0.929898  0.00110322
     2.44954    0.917567  0.00106725
     2.47519    0.907429  0.00115617
     2.50084    0.894634  0.00121559
     2.52649    0.885086 0.000903778
     2.55214    0.885518  0.00136169
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.31575e-06 2.23151e-06
    0.884913  0.00126204 6.76821e-05
    0.910562   0.0239214 0.000328486
    0.936212     0.16596  0.00144023
    0.961861    0.565557  0.00320611
    0.987511     1.19612  0.00471243
     1.01316     1.86288  0.00443299
     1.03881     2.33522  0.00374701
     1.06446     2.54986  0.00221267
     1.09011     2.54592  0.00301614
     1.11576     2.41588  0.00340738
     1.14141     2.20957   0.0027732
     1.16706     1.97568  0.00376922
     1.19271      1.7572   0.0029197
     1.21836     1.55981  0.00368646
     1.24401     1.38765  0.00290957
     1.26966     1.24407  0.00253525
     1.29531     1.12476  0.00205864
     1.32096     1.02233  0.00246318
     1.34661    0.939122  0.00181141
     1.37226    0.869295  0.00205031
     1.39791    0.819201  0.00135738
     1.42355    0.774109  0.00160585
      1.4492    0.739309  0.00138917
     1.47485    0.710591  0.00136681
      1.5005    0.690443  0.00170959
     1.52615    0.677083  0.00149547
      1.5518    0.670676  0.00151412
     1.57745    0.670864  0.00146416
      1.6031    0.673902  0.00172136
     1.62875    0.684873  0.00130738
      1.6544    0.701822    0.001749
     1.68005    0.724414  0.00196834
      1.7057    0.749102  0.00146061
     1.73135     0.77907  0.00187554
       1.757    0.814891  0.00196314
     1.78265    0.851375  0.00179542
      1.8083    0.894376   0.0014796
     1.83395    0.935318  0.00167651
      1.8596    0.976648  0.00213077
     1.88525     1.01903  0.00179651
      1.9109     1.05748  0.00160614
     1.93655      1.0955  0.00137761
      1.9622     1.13296  0.00169611
     1.98785     1.16255   0.0014229
      2.0135      1.1856  0.00183908
     2.03915     1.20385  0.00158678
      2.0648     1.21581   0.0017204
     2.09045     1.21651  0.00144553
      2.1161     1.21106  0.00139688
     2.14174     1.19403  0.00203774
     2.16739     1.17545  0.00205605
     2.19304     1.15242  0.00150884
     2.21869     1.12453  0.00175955
     2.24434     1.09543  0.00185503
     2.26999     1.06763  0.00134011
     2.29564     1.03909   0.0010553
     2.32129     1.01339  0.00154251
     2.34694    0.987912  0.00130961
     2.37259    0.966855 0.000737013
     2.39824    0.947004  0.00126918
     2.42389    0.929553  0.00107708
     2.44954    0.916963  0.00114939
     2.47519    0.906956  0.00116616
     2.50084    0.894411  0.00114902
     2.52649    0.884777 0.000890569
     2.55214    0.885258  0.00128895
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.16137e-06 2.08808e-06
    0.884913    0.001237 6.76425e-05
    0.910562   0.0237817 0.000334971
    0.936212    0.165791  0.00135409
    0.961861    0.566147  0.00304627
    0.987511     1.19648  0.00441239
     1.01316     1.86515  0.00468238
     1.03881     2.33645  0.00369448
     1.06446     2.55022  0.00209508
     1.09011     2.54705  0.00301889
     1.11576     2.41528  0.00323149
     1.14141     2.20762   0.0032039
     1.16706     1.97506  0.00356885
     1.19271     1.75714  0.00272569
     1.21836     1.55988  0.00344137
     1.24401     1.38768  0.00271577
     1.26966     1.24343  0.00244574
     1.29531     1.12439  0.00195582
     1.32096     1.02194  0.00232944
     1.34661    0.938202  0.00191021
     1.37226    0.868894  0.00195235
     1.39791    0.818423  0.00147344
     1.42355    0.773749  0.00153873
      1.4492    0.738651  0.00144382
     1.47485    0.710535  0.00127683
      1.5005    0.690091  0.00163158
     1.52615    0.677388  0.00142656
      1.5518    0.670585  0.00141594
     1.57745    0.671375  0.00145296
      1.6031    0.674749   0.0018028
     1.62875    0.685568  0.00139235
      1.6544    0.702399  0.00172499
     1.68005    0.724642  0.00185029
      1.7057    0.749128  0.00136345
     1.73135    0.779167    0.001753
       1.757    0.815027  0.00183698
     1.78265    0.852004  0.00178237
      1.8083    0.894771  0.00143294
     1.83395    0.935909   0.0016658
      1.8596    0.976577  0.00198989
     1.88525     1.01851  0.00174991
      1.9109     1.05739  0.00150166
     1.93655     1.09557  0.00128747
      1.9622     1.13303  0.00158423
     1.98785     1.16295  0.00138328
      2.0135     1.18575  0.00172246
     2.03915     1.20424  0.00152755
      2.0648     1.21526  0.00168921
     2.09045     1.21597  0.00144642
      2.1161     1.21109  0.00130415
     2.14174     1.19394  0.00190351
     2.16739     1.17501  0.00196607
     2.19304     1.15217  0.00142786
     2.21869     1.12417  0.00167953
     2.24434     1.09537  0.00173231
     2.26999     1.06736  0.00127697
     2.29564     1.03914 0.000985804
     2.32129     1.01326  0.00144471
     2.34694    0.987692  0.00124071
     2.37259    0.967252 0.000787849
     2.39824    0.947019  0.00118465
     2.42389     0.92966  0.00101056
     2.44954    0.916896  0.00107472
     2.47519    0.907084  0.00109538
     2.50084     0.89424  0.00108515
     2.52649     0.88483 0.000832758
     2.55214     0.88536  0.00120705
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.02628e-06 1.96194e-06
    0.884913  0.00123229 6.35788e-05
    0.910562   0.0240582   0.0004127
    0.936212    0.165897  0.00127364
    0.961861    0.565938  0.00286307
    0.987511     1.19638  0.00413784
     1.01316      1.8635  0.00467169
     1.03881     2.33623   0.0034703
     1.06446     2.55029  0.00196531
     1.09011     2.54735  0.00284522
     1.11576      2.4142  0.00320469
     1.14141     2.20736  0.00301381
     1.16706     1.97405  0.00348602
     1.19271     1.75713  0.00255536
     1.21836     1.56034  0.00325708
     1.24401     1.38768  0.00254604
     1.26966     1.24321  0.00230247
     1.29531     1.12492   0.0019051
     1.32096     1.02311  0.00245934
     1.34661     0.93924  0.00205351
     1.37226    0.869247  0.00186191
     1.39791    0.819006  0.00149239
     1.42355     0.77378  0.00144287
      1.4492    0.738639  0.00135363
     1.47485    0.710584  0.00119796
      1.5005    0.690306   0.0015438
     1.52615    0.677421  0.00133779
      1.5518    0.670366  0.00134432
     1.57745    0.670798  0.00147223
      1.6031     0.67468  0.00169142
     1.62875    0.685278  0.00133518
      1.6544    0.701883  0.00169263
     1.68005    0.724378   0.0017534
      1.7057    0.748943  0.00129075
     1.73135    0.779212  0.00164402
       1.757    0.815282  0.00173983
     1.78265    0.852814  0.00184621
      1.8083    0.894802  0.00134371
     1.83395     0.93612  0.00157505
      1.8596    0.976905  0.00189233
     1.88525     1.01868  0.00164898
      1.9109     1.05738  0.00140784
     1.93655     1.09491  0.00136451
      1.9622      1.1325  0.00157182
     1.98785     1.16273  0.00131439
      2.0135     1.18539  0.00165355
     2.03915     1.20356  0.00157766
      2.0648     1.21536  0.00158619
     2.09045     1.21595  0.00135608
      2.1161     1.21085  0.00124583
     2.14174     1.19448  0.00185778
     2.16739     1.17532  0.00186809
     2.19304     1.15207  0.00134206
     2.21869     1.12408  0.00157678
     2.24434     1.09548  0.00162803
     2.26999     1.06747  0.00120192
     2.29564     1.03919 0.000925545
     2.32129     1.01328  0.00135451
     2.34694    0.987689  0.00116317
     2.37259    0.967853 0.000940248
     2.39824    0.947432  0.00118025
     2.42389    0.930236  0.00109955
     2.44954    0.917362   0.0011038
     2.47519    0.907051   0.0010274
     2.50084     0.89443   0.0010338
     2.52649    0.884607 0.000809882
     2.55214    0.885249  0.00113669
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.90709e-06 1.85015e-06
    0.884913  0.00123892 6.01836e-05
    0.910562   0.0239303 0.000407761
    0.936212    0.166097  0.00121432
    0.961861    0.565711  0.00270366
    0.987511     1.19607  0.00390559
     1.01316     1.86313  0.00441175
     1.03881     2.33679  0.00331084
     1.06446      2.5494  0.00204086
     1.09011     2.54841  0.00287056
     1.11576     2.41374  0.00304937
     1.14141     2.20675  0.00289933
     1.16706     1.97268  0.00353828
     1.19271     1.75725  0.00240789
     1.21836     1.55951  0.00316919
     1.24401     1.38756  0.00239944
     1.26966      1.2431  0.00216966
     1.29531     1.12484  0.00179449
     1.32096     1.02359  0.00236096
     1.34661    0.939782  0.00200303
     1.37226    0.869733  0.00181474
     1.39791    0.819532  0.00149428
     1.42355     0.77403  0.00137952
      1.4492    0.738701  0.00127539
     1.47485    0.711056  0.00121679
      1.5005    0.690501  0.00146522
     1.52615    0.678385  0.00156839
      1.5518    0.670621   0.0012892
     1.57745    0.670941  0.00139249
      1.6031    0.674979  0.00161805
     1.62875    0.685797  0.00135381
      1.6544    0.702262  0.00163496
     1.68005    0.724137  0.00166668
      1.7057    0.749124  0.00122748
     1.73135    0.779177  0.00154768
       1.757    0.815461  0.00164665
     1.78265    0.852803  0.00173764
      1.8083    0.894346   0.0013397
     1.83395    0.935621  0.00155963
      1.8596    0.976528  0.00181825
     1.88525     1.01773  0.00180326
      1.9109     1.05716  0.00134253
     1.93655     1.09486  0.00128545
      1.9622     1.13194  0.00157412
     1.98785     1.16212  0.00136985
      2.0135     1.18525  0.00156164
     2.03915     1.20352  0.00148522
      2.0648     1.21506  0.00152026
     2.09045     1.21563  0.00131441
      2.1161     1.21071  0.00118068
     2.14174     1.19519  0.00188052
     2.16739     1.17522  0.00176114
     2.19304     1.15203   0.0012637
     2.21869     1.12379  0.00151016
     2.24434     1.09526  0.00154701
     2.26999     1.06747  0.00113123
     2.29564     1.03928 0.000875258
     2.32129     1.01363  0.00131881
     2.34694    0.987547  0.00110341
     2.37259    0.968138 0.000927073
     2.39824    0.947649  0.00113061
     2.42389    0.930707  0.00113114
     2.44954    0.917654  0.00107687
     2.47519     0.90723 0.000982428
     2.50084    0.894615 0.000989456
     2.52649    0.884914 0.000818329
     2.55214    0.885382  0.00107756
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.80114e-06 1.75039e-06
    0.884913  0.00122783 5.78526e-05
    0.910562   0.0238664 0.000390093
    0.936212    0.166182  0.00114985
    0.961861    0.565332  0.00257987
    0.987511      1.1955  0.00373061
     1.01316     1.86226  0.00425191
     1.03881      2.3361  0.00319752
     1.06446      2.5492  0.00193724
     1.09011     2.54783  0.00276953
     1.11576     2.41383  0.00288132
     1.14141     2.20677  0.00273839
     1.16706     1.97346  0.00342621
     1.19271     1.75724  0.00227413
     1.21836     1.55946   0.0029936
     1.24401     1.38775   0.0022741
     1.26966     1.24361  0.00210806
     1.29531     1.12563  0.00185837
     1.32096     1.02334  0.00224321
     1.34661     0.94017  0.00192885
     1.37226    0.870318  0.00180587
     1.39791    0.819569  0.00141175
     1.42355    0.774313  0.00133155
      1.4492    0.738994  0.00123778
     1.47485    0.711409  0.00119952
      1.5005    0.690727  0.00140118
     1.52615    0.678551  0.00149002
      1.5518    0.670828  0.00123414
     1.57745    0.671312  0.00136386
      1.6031     0.67522  0.00154608
     1.62875     0.68622  0.00134302
      1.6544    0.701941  0.00157541
     1.68005    0.724029   0.0015776
      1.7057    0.749129   0.0011593
     1.73135     0.77912  0.00146273
       1.757    0.814756  0.00169967
     1.78265    0.851938  0.00184388
      1.8083    0.894072  0.00129301
     1.83395    0.934907  0.00162815
      1.8596    0.975608  0.00193588
     1.88525      1.0172  0.00177894
      1.9109     1.05637  0.00148183
     1.93655     1.09456   0.0012486
      1.9622     1.13177  0.00149642
     1.98785      1.1618  0.00133213
      2.0135     1.18555  0.00150234
     2.03915      1.2036  0.00140472
      2.0648     1.21534  0.00146051
     2.09045     1.21617  0.00134704
      2.1161     1.21086   0.0011255
     2.14174     1.19543  0.00179099
     2.16739      1.1758  0.00175559
     2.19304     1.15209  0.00119467
     2.21869     1.12426  0.00149575
     2.24434     1.09565  0.00150964
     2.26999     1.06787  0.00113776
     2.29564     1.03948 0.000849674
     2.32129     1.01353  0.00124915
     2.34694    0.987721  0.00105573
     2.37259    0.968335 0.000896292
     2.39824    0.948113   0.0011591
     2.42389    0.931352  0.00123872
     2.44954    0.917982  0.00106572
     2.47519    0.907533  0.00097345
     2.50084    0.895127  0.00105878
     2.52649    0.885063 0.000786359
     2.55214     0.88527   0.0010235
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.70634e-06 1.66083e-06
    0.884913  0.00123078 5.48829e-05
    0.910562   0.0238076  0.00037396
    0.936212    0.165963  0.00111015
    0.961861    0.564848  0.00248895
    0.987511     1.19458  0.00364522
     1.01316     1.86172  0.00406235
     1.03881      2.3369  0.00312764
     1.06446     2.54899  0.00184661
     1.09011       2.549  0.00286105
     1.11576     2.41313  0.00281292
     1.14141     2.20721  0.00262919
     1.16706     1.97483  0.00351069
     1.19271      1.7559  0.00251664
     1.21836     1.55901  0.00286901
     1.24401     1.38757  0.00216177
     1.26966     1.24326   0.0020261
     1.29531     1.12619  0.00184235
     1.32096      1.0234  0.00212588
     1.34661    0.939866  0.00185109
     1.37226    0.870344  0.00171101
     1.39791    0.819279  0.00136688
     1.42355    0.774196  0.00126654
      1.4492    0.739047  0.00117376
     1.47485    0.711469  0.00113788
      1.5005    0.690957  0.00134607
     1.52615    0.678814  0.00143465
      1.5518    0.671324  0.00126505
     1.57745    0.672032   0.0014699
      1.6031     0.67528  0.00146584
     1.62875    0.686759  0.00137639
      1.6544    0.702132  0.00150404
     1.68005    0.724279  0.00151424
      1.7057    0.748946  0.00111275
     1.73135    0.778817  0.00141692
       1.757    0.814671  0.00161233
     1.78265    0.851886  0.00174757
      1.8083    0.893736  0.00126799
     1.83395      0.9348  0.00154598
      1.8596    0.975501  0.00183698
     1.88525     1.01748  0.00170581
      1.9109     1.05586  0.00148994
     1.93655     1.09429    0.001212
      1.9622      1.1313  0.00148958
     1.98785     1.16167  0.00126837
      2.0135     1.18536  0.00143534
     2.03915     1.20357  0.00133121
      2.0648     1.21522  0.00138799
     2.09045     1.21611   0.0012775
      2.1161     1.21084  0.00106657
     2.14174     1.19588  0.00175367
     2.16739     1.17601  0.00167636
     2.19304     1.15219  0.00113656
     2.21869     1.12402  0.00143589
     2.24434     1.09572   0.0014316
     2.26999     1.06785  0.00107815
     2.29564     1.03949 0.000805003
     2.32129     1.01342  0.00118815
     2.34694    0.988025  0.00104291
     2.37259    0.968262  0.00085208
     2.39824    0.948293  0.00111203
     2.42389    0.931407  0.00117473
     2.44954     0.91792   0.0010114
     2.47519    0.907782  0.00095345
     2.50084    0.895068   0.0010047
     2.52649    0.884926  0.00075679
     2.55214    0.885193 0.000972553
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.62102e-06 1.57998e-06
    0.884913  0.00121051  5.5757e-05
    0.910562   0.0239092   0.0003688
    0.936212    0.166112  0.00106459
    0.961861    0.564905  0.00236515
    0.987511     1.19531  0.00353429
     1.01316     1.86016  0.00414771
     1.03881     2.33642  0.00300724
     1.06446     2.54809    0.001965
     1.09011     2.54833  0.00279614
     1.11576     2.41299  0.00267608
     1.14141     2.20634  0.00263835
     1.16706     1.97455   0.0033465
     1.19271     1.75586  0.00239119
     1.21836     1.55896  0.00272598
     1.24401     1.38749   0.0020551
     1.26966     1.24374   0.0019802
     1.29531     1.12656  0.00178812
     1.32096     1.02368  0.00203896
     1.34661    0.940699  0.00193715
     1.37226     0.87058  0.00164161
     1.39791     0.81986  0.00141628
     1.42355     0.77469  0.00129586
      1.4492    0.739488  0.00119522
     1.47485    0.712311  0.00135717
      1.5005    0.691824  0.00153284
     1.52615    0.679442  0.00149402
      1.5518    0.671659  0.00124533
     1.57745    0.672218  0.00140804
      1.6031    0.675779  0.00147504
     1.62875    0.686949   0.0013206
      1.6544    0.701815  0.00146175
     1.68005    0.724132  0.00144564
      1.7057    0.748804  0.00106607
     1.73135    0.778521  0.00137666
       1.757    0.814188  0.00160225
     1.78265    0.851014  0.00186527
      1.8083    0.893132  0.00134066
     1.83395    0.934116  0.00161288
      1.8596    0.974789  0.00187777
     1.88525     1.01661  0.00182543
      1.9109     1.05509  0.00160136
     1.93655     1.09398  0.00118857
      1.9622     1.13083  0.00148686
     1.98785     1.16126  0.00126937
      2.0135     1.18526  0.00136669
     2.03915     1.20364  0.00126659
      2.0648     1.21529  0.00131996
     2.09045      1.2162  0.00121676
      2.1161     1.21067  0.00102609
     2.14174     1.19598  0.00166884
     2.16739     1.17626  0.00161099
     2.19304     1.15268  0.00117896
     2.21869     1.12411   0.0013668
     2.24434     1.09667  0.00164304
     2.26999     1.06851  0.00121024
     2.29564     1.04019  0.00102838
     2.32129       1.014  0.00126068
     2.34694    0.988481  0.00108616
     2.37259    0.968661 0.000897947
     2.39824    0.948701  0.00112881
     2.42389      0.9317  0.00115197
     2.44954     0.91816 0.000988824
     2.47519       0.908 0.000930441
     2.50084    0.895237  0.00096858
     2.52649    0.885078 0.000733963
     2.55214     0.88528 0.000927787
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.54383e-06 1.50663e-06
    0.884913  0.00119653 5.48251e-05
    0.910562   0.0239626 0.000355085
    0.936212    0.166102  0.00101394
    0.961861    0.564292  0.00233058
    0.987511     1.19563  0.00338047
     1.01316     1.85978  0.00396699
     1.03881      2.3369   0.0029011
     1.06446     2.54812  0.00187176
     1.09011     2.54916  0.00278468
     1.11576     2.41215  0.00267569
     1.14141     2.20615  0.00251952
     1.16706     1.97528  0.00326656
     1.19271     1.75577  0.00227907
     1.21836     1.55847  0.00263973
     1.24401     1.38728  0.00196854
     1.26966     1.24348  0.00190296
     1.29531     1.12647  0.00170525
     1.32096     1.02391  0.00195425
     1.34661    0.940897  0.00185492
     1.37226    0.870543  0.00156387
     1.39791    0.819804  0.00134993
     1.42355    0.775109  0.00129998
      1.4492    0.739711  0.00115882
     1.47485    0.712053  0.00131695
      1.5005    0.691514  0.00149087
     1.52615    0.679291  0.00143052
      1.5518    0.671604  0.00118724
     1.57745    0.672066  0.00134908
      1.6031    0.675676  0.00140836
     1.62875    0.686808  0.00126518
      1.6544     0.70173  0.00139465
     1.68005    0.724063  0.00137843
      1.7057    0.748774  0.00101574
     1.73135     0.77869   0.0013215
       1.757    0.814209  0.00152608
     1.78265    0.851238  0.00178986
      1.8083     0.89354  0.00133732
     1.83395    0.934289  0.00154532
      1.8596    0.975063  0.00180813
     1.88525     1.01678  0.00174646
      1.9109     1.05541  0.00155811
     1.93655     1.09421  0.00115319
      1.9622     1.13095  0.00142085
     1.98785     1.16155  0.00124142
      2.0135     1.18555  0.00133087
     2.03915     1.20359   0.0012073
      2.0648     1.21468  0.00138849
     2.09045     1.21607  0.00116563
      2.1161     1.21047 0.000997441
     2.14174     1.19554  0.00164775
     2.16739       1.176  0.00155537
     2.19304      1.1525  0.00113579
     2.21869     1.12414  0.00130206
     2.24434     1.09632  0.00160141
     2.26999     1.06819   0.0011934
     2.29564     1.03974  0.00107449
     2.32129     1.01372  0.00123143
     2.34694     0.98838  0.00103911
     2.37259    0.968711 0.000856587
     2.39824    0.948616  0.00107823
     2.42389    0.931585  0.00110282
     2.44954    0.918403 0.000971196
     2.47519    0.908119 0.000893762
     2.50084    0.895486 0.000953968
     2.52649    0.885252 0.000719273
     2.55214    0.885483 0.000905602
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.47366e-06 1.43978e-06
    0.884913  0.00118661 5.32238e-05
    0.910562   0.0240059 0.000341575
    0.936212    0.166272 0.000982008
    0.961861    0.564752  0.00226961
    0.987511     1.19624  0.00328185
     1.01316     1.86094  0.00395181
     1.03881     2.33659  0.00278506
     1.06446     2.54829  0.00179433
     1.09011     2.54923   0.0026588
     1.11576     2.41187  0.00256913
     1.14141     2.20565  0.00245389
     1.16706     1.97511  0.00312248
     1.19271     1.75524  0.00223599
     1.21836     1.55821  0.00253232
     1.24401     1.38722  0.00187973
     1.26966     1.24355  0.00181791
     1.29531     1.12582  0.00174748
     1.32096     1.02403  0.00186912
     1.34661    0.940737  0.00177747
     1.37226    0.870392  0.00150003
     1.39791    0.819567  0.00130922
     1.42355    0.774995  0.00124583
      1.4492    0.739555   0.0011165
     1.47485    0.711968   0.0012598
      1.5005    0.691805   0.0014512
     1.52615    0.679101   0.0013781
      1.5518    0.671788  0.00114746
     1.57745    0.672493  0.00135354
      1.6031    0.676076  0.00139989
     1.62875    0.687252  0.00128321
      1.6544    0.701647  0.00133372
     1.68005    0.724463  0.00137262
      1.7057    0.749133  0.00103119
     1.73135    0.778893  0.00127687
       1.757    0.814513  0.00148668
     1.78265    0.851223  0.00170856
      1.8083    0.893279  0.00130158
     1.83395    0.934371  0.00147724
      1.8596    0.974935  0.00173046
     1.88525      1.0167  0.00166905
      1.9109     1.05532  0.00148992
     1.93655     1.09396   0.0011269
      1.9622     1.13074  0.00137087
     1.98785     1.16121  0.00123028
      2.0135     1.18554  0.00127038
     2.03915     1.20333  0.00117953
      2.0648     1.21441  0.00135138
     2.09045     1.21597  0.00111681
