# DISTANCE:     AVE_GOFR:        ERROR:
      1.5005    0.691424    0.004397
     1.52615    0.685012  0.00670319
      1.5518     0.67286  0.00499539
     1.57745    0.667657  0.00473629
      1.6031    0.682629  0.00647811
     1.62875    0.692603  0.00469094
      1.6544    0.707476  0.00407583
     1.68005    0.730807  0.00376522
      1.7057    0.760323  0.00434499
     1.73135    0.785413  0.00501781
       1.757    0.818164  0.00462742
     1.78265    0.857085  0.00431531
      1.8083    0.900158  0.00510506
     1.83395     0.94236  0.00534569
      1.8596     0.97803  0.00629238
     1.88525     1.02146  0.00664849
      1.9109     1.06112  0.00744245
     1.93655     1.10033   0.0044961
      1.9622      1.1387  0.00477309
     1.98785     1.16767  0.00554275
      2.0135     1.18429  0.00399587
     2.03915     1.20243  0.00390948
      2.0648     1.21126  0.00260291
     2.09045     1.21133  0.00405777
      2.1161     1.19572  0.00483909
     2.14174     1.19257  0.00462815
     2.16739     1.17183  0.00448331
     2.19304     1.14638  0.00369067
     2.21869     1.11934  0.00318949
     2.24434     1.08861  0.00429943
     2.26999      1.0575  0.00426316
     2.29564     1.02916  0.00413681
     2.32129     1.00267  0.00388717
     2.34694    0.974803  0.00333749
     2.37259    0.958216  0.00325084
     2.39824    0.944914   0.0040933
     2.42389    0.928127  0.00428034
     2.44954    0.915731  0.00424578
     2.47519      0.8999   0.0042728
     2.50084    0.895473   0.0038874
     2.52649    0.893021  0.00245259
     2.55214    0.892594  0.00293146
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.31575e-05 2.23151e-05
    0.884913  0.00100002 0.000188649
    0.910562   0.0245874 0.000606315
    0.936212     0.17385  0.00352847
    0.961861    0.581011  0.00394622
    0.987511     1.22706  0.00861105
     1.01316     1.88221  0.00782695
     1.03881     2.36444  0.00981044
     1.06446     2.57356   0.0108003
     1.09011     2.53965  0.00912817
     1.11576     2.39004  0.00912666
     1.14141       2.181  0.00986891
     1.16706     1.96534  0.00765209
     1.19271     1.73921  0.00692634
     1.21836     1.53902  0.00855786
     1.24401     1.36083   0.0082329
     1.26966     1.23241     0.00932
     1.29531     1.11693  0.00687833
     1.32096     1.00973  0.00834163
     1.34661    0.931845   0.0076315
     1.37226    0.869109  0.00700552
     1.39791    0.815186  0.00481711
     1.42355    0.778579  0.00534987
      1.4492    0.747233  0.00520794
     1.47485    0.708804    0.005444
      1.5005    0.693123  0.00439868
     1.52615    0.685787  0.00626905
      1.5518    0.672124  0.00469251
     1.57745    0.667534   0.0043996
      1.6031    0.681882  0.00605837
     1.62875    0.693003  0.00437287
      1.6544    0.708277   0.0038625
     1.68005    0.730742  0.00349683
      1.7057    0.758081  0.00457692
     1.73135    0.784578  0.00472833
       1.757    0.818609  0.00431823
     1.78265    0.857143  0.00400746
      1.8083    0.899137  0.00484146
     1.83395    0.942614   0.0049699
      1.8596    0.978298  0.00584864
     1.88525     1.02307  0.00636482
      1.9109     1.06209  0.00697435
     1.93655     1.10201  0.00447699
      1.9622     1.14032   0.0046989
     1.98785     1.16966  0.00549519
      2.0135     1.18586  0.00400862
     2.03915     1.20299   0.0036698
      2.0648     1.21136  0.00241914
     2.09045      1.2109  0.00379077
      2.1161      1.1962   0.0045176
     2.14174     1.19228  0.00430681
     2.16739     1.17166  0.00416625
     2.19304     1.14651  0.00342951
     2.21869     1.11987  0.00300672
     2.24434      1.0879  0.00404921
     2.26999     1.05711  0.00397603
     2.29564     1.02881  0.00385628
     2.32129     1.00214  0.00364532
     2.34694    0.973007  0.00354955
     2.37259    0.957049  0.00322123
     2.39824    0.943077  0.00419296
     2.42389    0.926366  0.00432179
     2.44954    0.914126   0.0042352
     2.47519    0.900227  0.00398006
     2.50084    0.895476  0.00360973
     2.52649    0.892953  0.00227834
     2.55214    0.893459  0.00284671
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.16137e-05 2.08808e-05
    0.884913  0.00102506 0.000177726
    0.910562   0.0248441 0.000617839
    0.936212    0.174151  0.00330605
    0.961861    0.582558  0.00397494
    0.987511     1.22663  0.00804753
     1.01316     1.87897  0.00794697
     1.03881     2.36653    0.009378
     1.06446     2.57589   0.0103283
     1.09011     2.54486  0.00989674
     1.11576     2.39125  0.00859854
     1.14141     2.18384  0.00961229
     1.16706     1.96576  0.00715328
     1.19271      1.7407  0.00662448
     1.21836     1.53747  0.00812704
     1.24401     1.36046  0.00769258
     1.26966     1.23032  0.00892957
     1.29531     1.11353  0.00720866
     1.32096     1.00661   0.0083489
     1.34661    0.930854  0.00718673
     1.37226    0.868799  0.00654535
     1.39791    0.814969  0.00450086
     1.42355    0.777196  0.00516868
      1.4492    0.745533  0.00513056
     1.47485    0.708187  0.00511581
      1.5005    0.692625  0.00413353
     1.52615    0.684582  0.00596578
      1.5518    0.670855  0.00454802
     1.57745    0.666408  0.00424785
      1.6031    0.682343  0.00567205
     1.62875    0.692474   0.0041132
      1.6544    0.708929  0.00365967
     1.68005    0.731934  0.00346095
      1.7057    0.759867  0.00460705
     1.73135    0.784802  0.00441842
       1.757    0.819655  0.00415518
     1.78265    0.858501  0.00396369
      1.8083     0.90037  0.00467299
     1.83395    0.943542  0.00472437
      1.8596    0.981693  0.00636819
     1.88525     1.02564  0.00643999
      1.9109     1.06413  0.00679921
     1.93655     1.10273  0.00423647
      1.9622     1.13991  0.00440372
     1.98785     1.17034  0.00517055
      2.0135     1.18619  0.00375459
     2.03915     1.20414  0.00360072
      2.0648      1.2114  0.00225811
     2.09045     1.20936  0.00383723
      2.1161     1.19685  0.00426292
     2.14174     1.19216  0.00402129
     2.16739     1.17092  0.00395432
     2.19304      1.1456   0.0033184
     2.21869     1.11803   0.0033219
     2.24434     1.08572  0.00432813
     2.26999     1.05408  0.00472844
     2.29564     1.02672  0.00412591
     2.32129    0.999908  0.00402998
     2.34694     0.97089  0.00389326
     2.37259    0.954975  0.00361287
     2.39824    0.941575  0.00417379
     2.42389    0.926518  0.00403632
     2.44954    0.914222  0.00395394
     2.47519    0.900596   0.0037318
     2.50084    0.896951  0.00365806
     2.52649     0.89411  0.00240213
     2.55214    0.893271  0.00266309
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 2.02628e-05 1.96194e-05
    0.884913 0.000995384 0.000169078
    0.910562   0.0253195 0.000739853
    0.936212    0.174609  0.00313097
    0.961861    0.582324  0.00373339
    0.987511     1.22559  0.00761192
     1.01316     1.87808  0.00750006
     1.03881     2.36219  0.00974837
     1.06446     2.57565  0.00968557
     1.09011     2.54711  0.00953101
     1.11576     2.39264  0.00817195
     1.14141     2.18196  0.00919358
     1.16706      1.9662  0.00671987
     1.19271     1.74091  0.00621382
     1.21836     1.53798  0.00763513
     1.24401     1.36294  0.00760202
     1.26966     1.23189  0.00850797
     1.29531     1.11386  0.00676557
     1.32096     1.00878  0.00810601
     1.34661    0.930018  0.00678603
     1.37226    0.868635  0.00613833
     1.39791     0.81423  0.00427978
     1.42355    0.775568   0.0050958
      1.4492    0.744578  0.00489809
     1.47485    0.709394  0.00493632
      1.5005    0.691842  0.00394856
     1.52615    0.684111  0.00561154
      1.5518    0.671491  0.00430803
     1.57745    0.666859  0.00400628
      1.6031    0.682418  0.00531804
     1.62875    0.692372  0.00385738
      1.6544    0.708381  0.00347167
     1.68005     0.73142  0.00328255
      1.7057      0.7597  0.00432213
     1.73135    0.785192  0.00415943
       1.757    0.819616  0.00389567
     1.78265    0.857181   0.0039294
      1.8083    0.899648  0.00443633
     1.83395    0.943125  0.00444745
      1.8596    0.981659  0.00597027
     1.88525     1.02547  0.00603984
      1.9109     1.06463   0.0063931
     1.93655     1.10298   0.0039785
      1.9622     1.13852  0.00434142
     1.98785     1.17015  0.00485093
      2.0135     1.18782  0.00385744
     2.03915     1.20618  0.00390955
      2.0648     1.21215  0.00223875
     2.09045     1.20951  0.00360014
      2.1161     1.19766   0.0040727
     2.14174     1.19188  0.00377934
     2.16739     1.17136  0.00373158
     2.19304     1.14639  0.00320194
     2.21869      1.1174  0.00317445
     2.24434     1.08533  0.00407482
     2.26999     1.05357  0.00446022
     2.29564     1.02558  0.00402311
     2.32129    0.999034   0.0038717
     2.34694     0.97082  0.00365056
     2.37259    0.955272  0.00339921
     2.39824      0.9412  0.00392975
     2.42389     0.92609  0.00380662
     2.44954     0.91323  0.00382907
     2.47519    0.899755  0.00359205
     2.50084    0.895744  0.00362327
     2.52649    0.893154  0.00243481
     2.55214    0.892892  0.00252353
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.90709e-05 1.85015e-05
    0.884913  0.00104472 0.000166175
    0.910562   0.0250325 0.000749938
    0.936212    0.174059  0.00299475
    0.961861    0.582595  0.00352363
    0.987511     1.22488  0.00719692
     1.01316     1.87812  0.00705897
     1.03881     2.35729   0.0103326
     1.06446     2.57269  0.00955726
     1.09011     2.54717  0.00897054
     1.11576     2.39309  0.00770386
     1.14141      2.1827  0.00868255
     1.16706     1.96894    0.006861
     1.19271     1.74586  0.00756458
     1.21836     1.53875  0.00722495
     1.24401     1.36453  0.00731822
     1.26966     1.23333  0.00812817
     1.29531     1.11542  0.00654438
     1.32096     1.00756  0.00772149
     1.34661    0.928233  0.00661734
     1.37226    0.867345  0.00591119
     1.39791    0.814302  0.00402862
     1.42355     0.77621  0.00483639
      1.4492    0.745915  0.00478902
     1.47485    0.710202  0.00471166
      1.5005    0.692109  0.00372531
     1.52615    0.683462  0.00531877
      1.5518    0.671148  0.00406827
     1.57745    0.666949  0.00377163
      1.6031    0.682102   0.0050146
     1.62875    0.691295  0.00377786
      1.6544    0.709395  0.00341217
     1.68005    0.729772  0.00347868
      1.7057    0.758528  0.00422386
     1.73135    0.784514  0.00396975
       1.757    0.818615  0.00379286
     1.78265    0.856251  0.00380676
      1.8083    0.899055  0.00421487
     1.83395    0.942577  0.00421944
      1.8596    0.982615  0.00569503
     1.88525     1.02631  0.00574224
      1.9109     1.06492  0.00602351
     1.93655     1.10207  0.00384678
      1.9622     1.13629  0.00462324
     1.98785     1.16948  0.00461145
      2.0135     1.18751  0.00364306
     2.03915     1.20644   0.0036886
      2.0648     1.21104  0.00236438
     2.09045     1.20905  0.00341724
      2.1161     1.19864  0.00395047
     2.14174     1.19231   0.0035809
     2.16739      1.1708  0.00355325
     2.19304     1.14708  0.00308678
     2.21869     1.11822  0.00309238
     2.24434     1.08641  0.00397472
     2.26999     1.05517  0.00447766
     2.29564     1.02757  0.00424985
     2.32129       1.001  0.00411097
     2.34694    0.972827  0.00394899
     2.37259    0.955705  0.00322679
     2.39824    0.941206   0.0036986
     2.42389     0.92719  0.00373818
     2.44954    0.914129  0.00370772
     2.47519    0.900062  0.00339385
     2.50084    0.895449  0.00342211
     2.52649    0.893295  0.00229569
     2.55214    0.893205  0.00239441
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.80114e-05 1.75039e-05
    0.884913  0.00105631 0.000157346
    0.910562   0.0248127 0.000739793
    0.936212    0.174632  0.00288267
    0.961861    0.583942  0.00357594
    0.987511     1.22641  0.00695618
     1.01316       1.877  0.00675449
     1.03881     2.35402   0.0102614
     1.06446     2.57209   0.0090452
     1.09011     2.54698  0.00847424
     1.11576     2.39171  0.00739885
     1.14141     2.18309  0.00820883
     1.16706     1.96644  0.00692064
     1.19271     1.74532  0.00716324
     1.21836     1.53736   0.0069552
     1.24401     1.36434  0.00691402
     1.26966     1.23534  0.00792247
     1.29531     1.11569  0.00618653
     1.32096     1.00922  0.00746994
     1.34661    0.929133  0.00631051
     1.37226    0.867197  0.00558464
     1.39791    0.815407  0.00395358
     1.42355    0.776191  0.00456774
      1.4492     0.74592  0.00452296
     1.47485    0.710596  0.00446633
      1.5005    0.693284  0.00369894
     1.52615    0.682769  0.00506828
      1.5518    0.672188    0.003973
     1.57745    0.667665  0.00362931
      1.6031     0.68153   0.0047685
     1.62875    0.690674  0.00361858
      1.6544    0.709634  0.00323096
     1.68005    0.731064  0.00351728
      1.7057     0.75956  0.00411332
     1.73135    0.785199  0.00380786
       1.757    0.818868  0.00359055
     1.78265    0.856935  0.00365628
      1.8083    0.898072  0.00409356
     1.83395    0.941448  0.00413324
      1.8596    0.982317   0.0053864
     1.88525      1.0251  0.00554835
      1.9109     1.06446  0.00570674
     1.93655     1.10159  0.00366227
      1.9622     1.13579  0.00439342
     1.98785     1.16975  0.00436289
      2.0135     1.18662  0.00354773
     2.03915     1.20529  0.00365843
      2.0648     1.21011  0.00241086
     2.09045     1.20916  0.00322925
      2.1161     1.19938  0.00379851
     2.14174     1.19236  0.00338238
     2.16739      1.1701  0.00342437
     2.19304     1.14805  0.00306484
     2.21869     1.11827  0.00292097
     2.24434     1.08689  0.00378216
     2.26999     1.05536  0.00423279
     2.29564     1.02723  0.00402764
     2.32129     1.00149   0.0039119
     2.34694    0.973984  0.00389538
     2.37259    0.956478   0.0031386
     2.39824    0.941131  0.00349387
     2.42389     0.92685  0.00354596
     2.44954    0.914032  0.00350299
     2.47519    0.900505  0.00323413
     2.50084    0.894918  0.00327288
     2.52649    0.892019  0.00249793
     2.55214    0.892506  0.00236118
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.70634e-05 1.66083e-05
    0.884913  0.00102645  0.00015187
    0.910562   0.0244564 0.000781939
    0.936212    0.174532  0.00273267
    0.961861    0.582519  0.00366005
    0.987511     1.22551  0.00664741
     1.01316      1.8789   0.0066596
     1.03881     2.35452  0.00973357
     1.06446     2.56948  0.00893608
     1.09011     2.54459  0.00835819
     1.11576     2.38987  0.00723387
     1.14141     2.17912  0.00868519
     1.16706     1.96484  0.00673951
     1.19271     1.74488  0.00679978
     1.21836     1.53894  0.00676483
     1.24401     1.36962  0.00832706
     1.26966     1.23932  0.00844508
     1.29531     1.11598  0.00586751
     1.32096     1.00977  0.00709721
     1.34661     0.93084  0.00620515
     1.37226    0.869375  0.00569938
     1.39791    0.816113  0.00380792
     1.42355    0.777358  0.00447407
      1.4492     0.74649  0.00432064
     1.47485    0.711785  0.00438661
      1.5005    0.694154   0.0036052
     1.52615    0.683689  0.00488435
      1.5518    0.672673  0.00379337
     1.57745     0.66774  0.00343908
      1.6031    0.680367  0.00465723
     1.62875    0.689337  0.00366712
      1.6544    0.708513  0.00324959
     1.68005    0.729683  0.00359319
      1.7057     0.75858  0.00401187
     1.73135    0.782641  0.00438293
       1.757    0.816458  0.00413159
     1.78265    0.855281  0.00381979
      1.8083    0.895574  0.00457738
     1.83395    0.940056  0.00414348
      1.8596    0.980973  0.00526788
     1.88525     1.02621  0.00536703
      1.9109     1.06417   0.0054136
     1.93655     1.10137   0.0034763
      1.9622     1.13609   0.0041722
     1.98785     1.16974  0.00413327
      2.0135     1.18769  0.00351942
     2.03915     1.20608   0.0035494
      2.0648     1.21086  0.00239876
     2.09045     1.20958   0.0030863
      2.1161     1.20092  0.00389899
     2.14174     1.19338  0.00335295
     2.16739     1.16999  0.00324585
     2.19304     1.14814  0.00290492
     2.21869     1.11965  0.00307443
     2.24434      1.0881  0.00377315
     2.26999     1.05663  0.00419565
     2.29564     1.02891  0.00415229
     2.32129     1.00258  0.00385673
     2.34694    0.974711  0.00375754
     2.37259    0.956791  0.00298904
     2.39824    0.940941  0.00331517
     2.42389    0.926178  0.00342227
     2.44954    0.913891  0.00332146
     2.47519    0.900635  0.00306651
     2.50084    0.895667  0.00318509
     2.52649     0.89245   0.0024035
     2.55214    0.892204  0.00225617
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.62102e-05 1.57998e-05
    0.884913 0.000975132 0.000152703
    0.910562   0.0240738 0.000831229
    0.936212    0.174464  0.00259688
    0.961861    0.583478  0.00360066
    0.987511      1.2279   0.0067307
     1.01316     1.87904  0.00632818
     1.03881     2.35398  0.00926197
     1.06446     2.56938   0.0084898
     1.09011     2.54414  0.00795228
     1.11576     2.38711  0.00737988
     1.14141     2.17749  0.00840163
     1.16706     1.96478  0.00640279
     1.19271     1.74448  0.00647145
     1.21836     1.53839  0.00644835
     1.24401     1.36989  0.00791503
     1.26966     1.23965  0.00802926
     1.29531     1.11719  0.00569798
     1.32096     1.01152  0.00695329
     1.34661    0.932419  0.00609238
     1.37226     0.87043  0.00551122
     1.39791    0.817086  0.00373992
     1.42355    0.779273  0.00464188
      1.4492    0.747014  0.00413627
     1.47485    0.711256  0.00419901
      1.5005    0.694308  0.00342822
     1.52615    0.683629   0.0046405
      1.5518    0.672205  0.00363248
     1.57745    0.666307  0.00355324
      1.6031    0.678951  0.00463456
     1.62875    0.688002  0.00371881
      1.6544    0.707838   0.0031564
     1.68005    0.728476  0.00361048
      1.7057    0.757181  0.00404762
     1.73135    0.781325  0.00435694
       1.757    0.814928  0.00419883
     1.78265    0.855893  0.00367745
      1.8083    0.895362  0.00435341
     1.83395    0.939756  0.00394721
      1.8596    0.981224  0.00501047
     1.88525      1.0261  0.00509988
      1.9109     1.06523  0.00524623
     1.93655     1.10227  0.00341751
      1.9622     1.13717  0.00410092
     1.98785     1.17056  0.00400732
      2.0135     1.18756  0.00334605
     2.03915     1.20671  0.00342775
      2.0648     1.21164  0.00240172
     2.09045      1.2098  0.00293996
      2.1161     1.20129  0.00372197
     2.14174     1.19291  0.00321753
     2.16739        1.17  0.00308356
     2.19304     1.14749  0.00283175
     2.21869     1.11982  0.00292566
     2.24434     1.08879  0.00364761
     2.26999     1.05788  0.00416836
     2.29564     1.02901  0.00394591
     2.32129     1.00303  0.00368998
     2.34694    0.974711  0.00356966
     2.37259    0.957492  0.00292054
     2.39824    0.941729  0.00324165
     2.42389    0.926598  0.00327683
     2.44954    0.914065  0.00315994
     2.47519    0.900467  0.00291779
     2.50084    0.894802  0.00314118
     2.52649     0.89238  0.00228437
     2.55214    0.891323  0.00230892
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.54383e-05 1.50663e-05
    0.884913 0.000951987 0.000147175
    0.910562   0.0240286 0.000792872
    0.936212    0.174635  0.00247879
    0.961861    0.584916  0.00370503
    0.987511     1.23055  0.00691057
     1.01316     1.88071  0.00624384
     1.03881      2.3551  0.00888807
     1.06446     2.57009   0.0081151
     1.09011     2.54548  0.00768496
     1.11576     2.38791  0.00707161
     1.14141      2.1792  0.00817336
     1.16706     1.96518  0.00611015
     1.19271     1.74601  0.00634134
     1.21836     1.53617  0.00651294
     1.24401      1.3681  0.00773905
     1.26966     1.23755   0.0079154
     1.29531     1.11503  0.00581962
     1.32096     1.00944  0.00692571
     1.34661    0.931606  0.00585632
     1.37226    0.868814  0.00548048
     1.39791    0.815807  0.00377426
     1.42355     0.77812   0.0045618
      1.4492    0.746149   0.0040287
     1.47485    0.710183  0.00413389
      1.5005    0.692721  0.00361377
     1.52615    0.682932  0.00447152
      1.5518    0.671779   0.0034844
     1.57745    0.666515  0.00339013
      1.6031    0.679122  0.00441703
     1.62875     0.68829  0.00355289
      1.6544    0.707787  0.00300652
     1.68005    0.730342  0.00389102
      1.7057    0.758131  0.00396465
     1.73135    0.782222  0.00424077
       1.757    0.817304  0.00462273
     1.78265    0.856117  0.00350916
      1.8083    0.896869  0.00439915
     1.83395     0.94132  0.00405757
      1.8596    0.981951  0.00482433
     1.88525     1.02767   0.0050914
      1.9109     1.06674  0.00520744
     1.93655     1.10357  0.00349449
      1.9622      1.1372  0.00390579
     1.98785     1.17025  0.00382845
      2.0135     1.18821  0.00324999
     2.03915      1.2064  0.00327817
      2.0648     1.21179  0.00229234
     2.09045     1.20999  0.00280578
      2.1161     1.20192  0.00359655
     2.14174     1.19243  0.00310007
     2.16739     1.16856  0.00325741
     2.19304      1.1461  0.00301943
     2.21869     1.11786  0.00338159
     2.24434     1.08739  0.00373297
     2.26999     1.05702  0.00405756
     2.29564     1.02936   0.0037733
     2.32129      1.0032  0.00351782
     2.34694    0.974212  0.00343441
     2.37259    0.956294  0.00301719
     2.39824    0.940491   0.0033151
     2.42389    0.925289   0.0033724
     2.44954    0.912754   0.0032701
     2.47519     0.89916  0.00305743
     2.50084    0.893752  0.00316202
     2.52649    0.891527  0.00232909
     2.55214    0.891283  0.00219933
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.47366e-05 1.43978e-05
    0.884913 0.000914273 0.000145237
    0.910562   0.0242762 0.000794568
    0.936212    0.175018  0.00239553
    0.961861    0.584863    0.003537
    0.987511     1.22878  0.00681802
     1.01316     1.88058  0.00596148
     1.03881     2.35312  0.00870156
     1.06446     2.56403  0.00975262
     1.09011     2.54118  0.00845152
     1.11576     2.38943  0.00691074
     1.14141     2.17985  0.00782752
     1.16706     1.96447  0.00587327
     1.19271     1.74966  0.00702442
     1.21836     1.53755  0.00636057
     1.24401      1.3701  0.00764261
     1.26966     1.23948  0.00778586
     1.29531     1.11745  0.00603427
     1.32096     1.01082  0.00674598
     1.34661    0.933192  0.00580099
     1.37226    0.868968  0.00523352
     1.39791    0.816575  0.00367993
     1.42355    0.778506  0.00437074
      1.4492     0.74643  0.00385537
     1.47485    0.710729  0.00398178
      1.5005    0.692482  0.00345741
     1.52615    0.682381  0.00430205
      1.5518    0.671828  0.00332636
     1.57745    0.666498  0.00323608
      1.6031    0.678667  0.00423969
     1.62875    0.687747  0.00343257
      1.6544    0.706388  0.00317875
     1.68005     0.72935  0.00383854
      1.7057    0.756275  0.00419655
     1.73135     0.78003  0.00457933
       1.757    0.816019  0.00458793
     1.78265    0.855599  0.00338762
      1.8083    0.896185  0.00425208
     1.83395    0.940804  0.00390585
      1.8596    0.981969  0.00460507
     1.88525     1.02801  0.00487148
      1.9109     1.06767  0.00505374
     1.93655     1.10415  0.00338347
      1.9622     1.13773  0.00376391
     1.98785     1.17018  0.00365508
      2.0135     1.18848  0.00311308
     2.03915     1.20611   0.0031421
      2.0648     1.21156  0.00219973
     2.09045     1.21018    0.002685
      2.1161     1.20216  0.00344144
     2.14174      1.1931  0.00303074
     2.16739     1.16858  0.00310943
     2.19304     1.14647  0.00290523
     2.21869     1.11736  0.00326431
     2.24434     1.08815  0.00364003
     2.26999     1.05787  0.00396153
     2.29564     1.02985  0.00363402
     2.32129      1.0046  0.00362736
     2.34694    0.974661  0.00330756
     2.37259    0.955581  0.00296312
     2.39824    0.940356  0.00316717
     2.42389    0.926212  0.00334319
     2.44954    0.913744  0.00326773
     2.47519    0.899781  0.00298081
